Date,Month,Channel,Owner,TruckName,Pack Size,DutyCycle,SKU,TotalMileage,Software,Distribution,IUPR,Cost of Sales,Price,Ppk
1/3/2011,11-Mar,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,592,56842,15.75,0.1575,144.41,96.02,0.9602
1/3/2011,11-Mar,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2829,254693,37.58,0.3758,647.08,90.03,0.9003
1/3/2011,11-Mar,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,6841,525487,45.16,0.4516,1335.05,76.81,0.7681
1/3/2011,11-Mar,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,5240,371993,39.71,0.3971,945.08,70.99,0.7099
1/3/2011,11-Mar,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,926,145988,18.48,0.1848,370.9,157.65,1.5765
1/3/2011,11-Mar,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,616,94415,16.66,0.1666,239.87,153.27,1.5327
1/3/2011,11-Mar,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,352,25787,13.6,0.136,65.51,73.26,0.7326
1/3/2011,11-Mar,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,854,48106,16.27,0.1627,122.22,56.33,0.5633
1/3/2011,11-Mar,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,577,55975,21.11,0.2111,142.21,97.01,0.9701
1/3/2011,11-Mar,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,810,71637,21.29,0.2129,182,88.44,0.8844
1/3/2011,11-Mar,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,568,37853,12.86,0.1286,96.17,66.64,0.6664
1/3/2011,11-Mar,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2543,154777,36.42,0.3642,393.23,60.86,0.6086
1/3/2011,11-Mar,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,575,90751,17.11,0.1711,230.56,157.83,1.5783
1/3/2011,11-Mar,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,352,35357,10.76,0.1076,89.83,100.45,1.0045
1/3/2011,11-Mar,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1947,182013,31.54,0.3154,462.42,93.48,0.9348
1/3/2011,11-Mar,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,392,34852,11.66,0.1166,88.55,88.91,0.8891
1/3/2011,11-Mar,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,2582,238563,27.35,0.2735,606.1,92.39,0.9239
1/3/2011,11-Mar,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,11141,804580,63.99,0.6399,2044.12,72.22,0.7222
1/3/2011,11-Mar,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,11074,695349,39.15,0.3915,1766.6,62.79,0.6279
1/3/2011,11-Mar,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1561,109201,33.22,0.3322,277.43,69.96,0.6996
1/3/2011,11-Mar,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,5270,410405,33.69,0.3369,1042.68,77.88,0.7788
1/3/2011,11-Mar,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,396,30988,6.62,0.0662,78.73,78.25,0.7825
1/3/2011,11-Mar,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,1144,143871,24.76,0.2476,365.52,125.76,1.2576
1/3/2011,11-Mar,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,424,52649,12.3,0.123,133.76,124.17,1.2417
1/3/2011,11-Mar,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1180,148893,19.96,0.1996,378.28,126.18,1.2618
1/3/2011,11-Mar,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,3562,401899,41.18,0.4118,1021.07,112.83,1.1283
1/3/2011,11-Mar,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,1961,194791,26.59,0.2659,494.89,99.33,0.9933
1/3/2011,11-Mar,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,183,22569,4.05,0.0405,57.34,123.33,1.2333
1/3/2011,11-Mar,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,1127,61957,15.31,0.1531,157.41,54.98,0.5498
1/3/2011,11-Mar,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,936,81843,24.65,0.2465,207.93,87.44,0.8744
1/3/2011,11-Mar,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,4345,323471,33.35,0.3335,821.81,74.45,0.7445
1/3/2011,11-Mar,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,12298,692554,28.09,0.2809,1759.51,56.31,0.5631
1/3/2011,11-Mar,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,149,12992,6.47,0.0647,33.01,87.19,0.8719
1/4/2011,11-Apr,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,2103,115361,96.4,0.964,293.09,54.86,0.5486
1/4/2011,11-Apr,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,593,27710,15.43,0.1543,70.4,46.73,0.4673
1/4/2011,11-Apr,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,685,59836,97.94,0.9794,152.02,87.35,0.8735
1/4/2011,11-Apr,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,440,39379,89.08,0.8908,100.04,89.5,0.895
1/4/2011,11-Apr,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,4927,396388,96.71,0.9671,1007.06,80.45,0.8045
1/4/2011,11-Apr,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,5598,404735,99.95,0.9995,1028.27,72.3,0.723
1/4/2011,11-Apr,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,10080,626243,98.3,0.983,1591.04,62.13,0.6213
1/4/2011,11-Apr,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,1852,278405,97.87,0.9787,707.32,150.33,1.5033
1/4/2011,11-Apr,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,649,93830,88.5,0.885,238.39,144.58,1.4458
1/4/2011,11-Apr,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,1308,83180,82.02,0.8202,211.33,63.59,0.6359
1/4/2011,11-Apr,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,1078,56331,79.53,0.7953,143.11,52.26,0.5226
1/4/2011,11-Apr,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,875,77848,91.27,0.9127,197.78,88.97,0.8897
1/4/2011,11-Apr,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,980,80177,95.54,0.9554,203.7,81.81,0.8181
1/4/2011,11-Apr,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,793,48553,70.24,0.7024,123.35,61.23,0.6123
1/4/2011,11-Apr,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,4112,222610,98.36,0.9836,565.57,54.14,0.5414
1/4/2011,11-Apr,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,273,41054,52.61,0.5261,104.3,150.38,1.5038
1/4/2011,11-Apr,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,169,16447,20.47,0.2047,41.78,97.32,0.9732
1/4/2011,11-Apr,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,757,67106,95.48,0.9548,170.49,88.65,0.8865
1/4/2011,11-Apr,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,562,48650,69.96,0.6996,123.6,86.57,0.8657
1/4/2011,11-Apr,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,3443,291548,97.63,0.9763,740.71,84.68,0.8468
1/4/2011,11-Apr,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,6055,422152,100,1,1072.52,69.72,0.6972
1/4/2011,11-Apr,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,43922,2565906,98.94,0.9894,6518.95,58.42,0.5842
1/4/2011,11-Apr,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,3414,204767,99.49,0.9949,520.23,59.98,0.5998
1/4/2011,11-Apr,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,562,49048,59.4,0.594,124.61,87.27,0.8727
1/4/2011,11-Apr,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,2260,161671,92.49,0.9249,410.74,71.54,0.7154
1/4/2011,11-Apr,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,778,89741,98.48,0.9848,227.99,115.35,1.1535
1/4/2011,11-Apr,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,257,30173,34.17,0.3417,76.66,117.4,1.174
1/4/2011,11-Apr,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2809,315158,96.08,0.9608,800.69,112.2,1.122
1/4/2011,11-Apr,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,4427,448939,99.73,0.9973,1140.58,101.41,1.0141
1/4/2011,11-Apr,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,6270,563911,97.36,0.9736,1432.67,89.94,0.8994
1/4/2011,11-Apr,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,803,81849,41.88,0.4188,207.95,101.93,1.0193
1/4/2011,11-Apr,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,721,40326,54.89,0.5489,102.45,55.93,0.5593
1/4/2011,11-Apr,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,789,63376,97.09,0.9709,161.02,80.32,0.8032
1/4/2011,11-Apr,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,2515,176515,99.25,0.9925,448.46,70.18,0.7018
1/4/2011,11-Apr,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,5896,347991,98.34,0.9834,884.11,59.02,0.5902
1/4/2011,11-Apr,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,1031,77837,61.64,0.6164,197.75,75.5,0.755
1/4/2011,11-Apr,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,656,40118,21,0.21,101.92,61.16,0.6116
1/4/2011,11-Apr,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,663,30971,4.89,0.0489,78.68,46.71,0.4671
1/4/2011,11-Apr,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,31449,1950757,67.9,0.679,4956.1,62.03,0.6203
1/4/2011,11-Apr,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,472,45407,13.72,0.1372,115.36,96.2,0.962
1/4/2011,11-Apr,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,3985,335668,37.13,0.3713,852.8,84.23,0.8423
1/4/2011,11-Apr,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,7593,573865,44.11,0.4411,1457.96,75.58,0.7558
1/4/2011,11-Apr,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,7784,512712,41.23,0.4123,1302.6,65.87,0.6587
1/4/2011,11-Apr,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,697,113167,18.17,0.1817,287.51,162.36,1.6236
1/4/2011,11-Apr,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,708,108545,15.63,0.1563,275.77,153.31,1.5331
1/4/2011,11-Apr,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,383,27128,13.04,0.1304,68.92,70.83,0.7083
1/4/2011,11-Apr,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,664,37327,14.71,0.1471,94.84,56.22,0.5622
1/4/2011,11-Apr,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,881,78286,21.84,0.2184,198.89,88.86,0.8886
1/4/2011,11-Apr,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,735,65497,18.26,0.1826,166.4,89.11,0.8911
1/4/2011,11-Apr,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,546,34708,11.81,0.1181,88.18,63.57,0.6357
1/4/2011,11-Apr,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2771,163590,35.61,0.3561,415.62,59.04,0.5904
1/4/2011,11-Apr,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,618,95623,18.73,0.1873,242.94,154.73,1.5473
1/4/2011,11-Apr,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,353,35591,9.38,0.0938,90.43,100.82,1.0082
1/4/2011,11-Apr,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1569,145943,29.03,0.2903,370.78,93.02,0.9302
1/4/2011,11-Apr,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,392,34298,11.25,0.1125,87.14,87.49,0.8749
1/4/2011,11-Apr,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,2318,213039,25.45,0.2545,541.25,91.91,0.9191
1/4/2011,11-Apr,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,67333,3873629,95.04,0.9504,9841.36,57.53,0.5753
1/4/2011,11-Apr,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,25716,1535285,41.16,0.4116,3900.55,59.7,0.597
1/4/2011,11-Apr,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,2249,145658,33.96,0.3396,370.06,64.77,0.6477
1/4/2011,11-Apr,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,3612,292289,27.14,0.2714,742.59,80.92,0.8092
1/4/2011,11-Apr,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,541,40425,6.76,0.0676,102.7,74.72,0.7472
1/4/2011,11-Apr,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,834,104350,23.38,0.2338,265.11,125.12,1.2512
1/4/2011,11-Apr,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,272,33200,6.95,0.0695,84.35,122.06,1.2206
1/4/2011,11-Apr,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1705,205900,24.04,0.2404,523.11,120.76,1.2076
1/4/2011,11-Apr,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,4463,477194,41,0.41,1212.36,106.92,1.0692
1/4/2011,11-Apr,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,3343,317225,31.98,0.3198,805.94,94.89,0.9489
1/4/2011,11-Apr,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,118,14585,1.81,0.0181,37.06,123.6,1.236
1/4/2011,11-Apr,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,644,36976,13.77,0.1377,93.94,57.42,0.5742
1/4/2011,11-Apr,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,682,59897,21.28,0.2128,152.17,87.83,0.8783
1/4/2011,11-Apr,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,4363,317219,31.33,0.3133,805.93,72.71,0.7271
1/4/2011,11-Apr,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,4691,274301,27.98,0.2798,696.89,58.47,0.5847
1/4/2011,11-Apr,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,239,20456,6.26,0.0626,51.97,85.59,0.8559
1/5/2011,11-May,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,8416,387529,95.8,0.958,984.56,46.05,0.4605
1/5/2011,11-May,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,635,28004,15.4,0.154,71.15,44.1,0.441
1/5/2011,11-May,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,718,61328,97.56,0.9756,155.81,85.42,0.8542
1/5/2011,11-May,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,785,64561,93.66,0.9366,164.02,82.24,0.8224
1/5/2011,11-May,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2777,232477,99.74,0.9974,590.63,83.72,0.8372
1/5/2011,11-May,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,4457,320483,99.13,0.9913,814.22,71.91,0.7191
1/5/2011,11-May,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,10965,676784,99.94,0.9994,1719.44,61.72,0.6172
1/5/2011,11-May,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,820,131220,95.14,0.9514,333.38,160.02,1.6002
1/5/2011,11-May,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,694,100153,95.05,0.9505,254.45,144.31,1.4431
1/5/2011,11-May,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,1006,65509,79.12,0.7912,166.43,65.12,0.6512
1/5/2011,11-May,Hypermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,883,46693,79.85,0.7985,118.63,52.88,0.5288
1/5/2011,11-May,Hypermarkets,ISB,Iota,12,High,Iota 12 Pack High,549,50672,92.07,0.9207,128.74,92.3,0.923
1/5/2011,11-May,Hypermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,1124,91648,96.64,0.9664,232.84,81.54,0.8154
1/5/2011,11-May,Hypermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,671,40768,70.7,0.707,103.57,60.76,0.6076
1/5/2011,11-May,Hypermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,2906,160920,99.13,0.9913,408.83,55.38,0.5538
1/5/2011,11-May,Hypermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,105,16132,42.11,0.4211,40.99,153.64,1.5364
1/5/2011,11-May,Hypermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,159,15808,21.39,0.2139,40.16,99.42,0.9942
1/5/2011,11-May,Hypermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,631,55726,98.83,0.9883,141.58,88.31,0.8831
1/5/2011,11-May,Hypermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,630,53968,79.65,0.7965,137.11,85.66,0.8566
1/5/2011,11-May,Hypermarkets,ISB,Theta,12,High,Theta 12 Pack High,3184,269995,98.87,0.9887,685.95,84.8,0.848
1/5/2011,11-May,Hypermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,5911,419757,99.71,0.9971,1066.43,71.01,0.7101
1/5/2011,11-May,Hypermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,26189,1556059,99.94,0.9994,3953.33,59.42,0.5942
1/5/2011,11-May,Hypermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,2188,132131,95.23,0.9523,335.69,60.39,0.6039
1/5/2011,11-May,Hypermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,574,50139,59.38,0.5938,127.39,87.35,0.8735
1/5/2011,11-May,Hypermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,1346,102638,93.04,0.9304,260.76,76.25,0.7625
1/5/2011,11-May,Hypermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,920,104199,98.93,0.9893,264.73,113.26,1.1326
1/5/2011,11-May,Hypermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,96,11740,20.08,0.2008,29.83,122.29,1.2229
1/5/2011,11-May,Hypermarkets,ISF,Beta,12,High,Beta 12 Pack High,2613,296282,95.3,0.953,752.74,113.39,1.1339
1/5/2011,11-May,Hypermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,3161,328843,99.44,0.9944,835.46,104.03,1.0403
1/5/2011,11-May,Hypermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,4339,405577,97.02,0.9702,1030.41,93.47,0.9347
1/5/2011,11-May,Hypermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,775,78413,47.07,0.4707,199.22,101.18,1.0118
1/5/2011,11-May,Hypermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,478,28717,80.16,0.8016,72.96,60.08,0.6008
1/5/2011,11-May,Hypermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,959,74303,96.33,0.9633,188.77,77.48,0.7748
1/5/2011,11-May,Hypermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,1762,126008,98.28,0.9828,320.14,71.51,0.7151
1/5/2011,11-May,Hypermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,3219,196832,93.47,0.9347,500.08,61.15,0.6115
1/5/2011,11-May,Hypermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,899,68609,59.86,0.5986,174.31,76.32,0.7632
1/5/2011,11-May,Supermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,4924,225484,26.08,0.2608,572.86,45.79,0.4579
1/5/2011,11-May,Supermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,743,32733,5.17,0.0517,83.16,44.06,0.4406
1/5/2011,11-May,Supermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,2684,202254,36.28,0.3628,513.85,75.36,0.7536
1/5/2011,11-May,Supermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,473,43814,16.42,0.1642,111.31,92.63,0.9263
1/5/2011,11-May,Supermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,2315,210614,37.15,0.3715,535.09,90.98,0.9098
1/5/2011,11-May,Supermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,6527,497338,44,0.44,1263.54,76.2,0.762
1/5/2011,11-May,Supermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,6356,416768,39.81,0.3981,1058.84,65.57,0.6557
1/5/2011,11-May,Supermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,440,75038,17.11,0.1711,190.64,170.54,1.7054
1/5/2011,11-May,Supermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,582,90433,18.74,0.1874,229.75,155.38,1.5538
1/5/2011,11-May,Supermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,397,28388,13.36,0.1336,72.12,71.51,0.7151
1/5/2011,11-May,Supermarkets,ISB,Epsilon,12,Standard,Epsilon 12 Pack Standard,558,31522,14.57,0.1457,80.08,56.49,0.5649
1/5/2011,11-May,Supermarkets,ISB,Iota,12,High,Iota 12 Pack High,546,51266,18.94,0.1894,130.25,93.89,0.9389
1/5/2011,11-May,Supermarkets,ISB,Iota,12,Standard,Iota 12 Pack Standard,570,50647,22.01,0.2201,128.67,88.85,0.8885
1/5/2011,11-May,Supermarkets,ISB,Lambda,8,Standard,Lambda 8 Pack Standard,383,24233,12.31,0.1231,61.57,63.27,0.6327
1/5/2011,11-May,Supermarkets,ISB,Lambda,12,Standard,Lambda 12 Pack Standard,1996,119576,35.52,0.3552,303.79,59.91,0.5991
1/5/2011,11-May,Supermarkets,ISB,Mu,12,Standard,Mu 12 Pack Standard,546,86290,19.64,0.1964,219.23,158.04,1.5804
1/5/2011,11-May,Supermarkets,ISB,Theta,6,Standard,Theta 6 Pack Standard,257,25863,10.86,0.1086,65.71,100.63,1.0063
1/5/2011,11-May,Supermarkets,ISB,Theta,8,Standard,Theta 8 Pack Standard,1452,135512,32.77,0.3277,344.29,93.33,0.9333
1/5/2011,11-May,Supermarkets,ISB,Theta,12,Low,Theta 12 Pack Low,277,25370,11.29,0.1129,64.45,91.59,0.9159
1/5/2011,11-May,Supermarkets,ISB,Theta,12,High,Theta 12 Pack High,1996,183542,27.08,0.2708,466.31,91.95,0.9195
1/5/2011,11-May,Supermarkets,ISB,Theta,12,Standard,Theta 12 Pack Standard,31980,1957504,79.39,0.7939,4973.24,61.21,0.6121
1/5/2011,11-May,Supermarkets,ISB,Theta,18,Standard,Theta 18 Pack Standard,13060,814326,40.2,0.402,2068.88,62.35,0.6235
1/5/2011,11-May,Supermarkets,PickUp,Gamma,12,Standard,Gamma 12 Pack Standard,1434,98656,31.84,0.3184,250.64,68.8,0.688
1/5/2011,11-May,Supermarkets,CabChasis,Alpha,12,Standard,Alpha 12 Pack Standard,1623,136418,37.44,0.3744,346.58,84.05,0.8405
1/5/2011,11-May,Supermarkets,CabChasis,Alpha,18,Standard,Alpha 18 Pack Standard,340,27176,7.34,0.0734,69.04,79.93,0.7993
1/5/2011,11-May,Supermarkets,ISF,Beta,8,Standard,Beta 8 Pack Standard,944,117811,26.37,0.2637,299.31,124.8,1.248
1/5/2011,11-May,Supermarkets,ISF,Beta,12,Low,Beta 12 Pack Low,187,23425,6.29,0.0629,59.51,125.27,1.2527
1/5/2011,11-May,Supermarkets,ISF,Beta,12,High,Beta 12 Pack High,1364,172515,23.97,0.2397,438.29,126.48,1.2648
1/5/2011,11-May,Supermarkets,ISF,Beta,12,Standard,Beta 12 Pack Standard,3483,387374,42.45,0.4245,984.16,111.22,1.1122
1/5/2011,11-May,Supermarkets,ISF,Beta,18,Standard,Beta 18 Pack Standard,2254,226100,32.58,0.3258,574.43,100.31,1.0031
1/5/2011,11-May,Supermarkets,ISF,Beta,60,Standard,Beta 60 Pack Standard,166,20480,3.16,0.0316,52.03,123.37,1.2337
1/5/2011,11-May,Supermarkets,Ventura,Omega,12,Standard,Omega 12 Pack Standard,572,34367,17.56,0.1756,87.31,60.08,0.6008
1/5/2011,11-May,Supermarkets,ISL,Kappa,8,Standard,Kappa 8 Pack Standard,623,54437,22.96,0.2296,138.3,87.38,0.8738
1/5/2011,11-May,Supermarkets,ISL,Kappa,12,Standard,Kappa 12 Pack Standard,3194,240178,33.62,0.3362,610.19,75.2,0.752
1/5/2011,11-May,Supermarkets,ISL,Kappa,18,Standard,Kappa 18 Pack Standard,1633,101210,20.39,0.2039,257.14,61.98,0.6198
1/5/2011,11-May,Supermarkets,Vanguard,Pi,12,High,Pi 12 Pack High,167,14618,6.3,0.063,37.14,87.53,0.8753
1/6/2011,11-Jun,Hypermarkets,ISX,Delta,12,Standard,Delta 12 Pack Standard,2358,122869,96.17,0.9617,312.16,52.11,0.5211
1/6/2011,11-Jun,Hypermarkets,ISX,Eta,12,Standard,Eta 12 Pack Standard,677,29842,16.55,0.1655,75.82,44.08,0.4408
1/6/2011,11-Jun,Hypermarkets,ISX,Omicron,8,Standard,Omicron 8 Pack Standard,590,51025,94.77,0.9477,129.64,86.48,0.8648
1/6/2011,11-Jun,Hypermarkets,ISX,Omicron,12,Low,Omicron 12 Pack Low,915,72220,91.33,0.9133,183.48,78.93,0.7893
1/6/2011,11-Jun,Hypermarkets,ISX,Omicron,12,High,Omicron 12 Pack High,3837,316565,99.64,0.9964,804.27,82.5,0.825
1/6/2011,11-Jun,Hypermarkets,ISX,Omicron,12,Standard,Omicron 12 Pack Standard,8597,590416,99.79,0.9979,1500.01,68.68,0.6868
1/6/2011,11-Jun,Hypermarkets,ISX,Omicron,18,Standard,Omicron 18 Pack Standard,15096,916467,98.96,0.9896,2328.38,60.71,0.6071
1/6/2011,11-Jun,Hypermarkets,ISX,Sigma,12,High,Sigma 12 Pack High,1034,159158,93.6,0.936,404.36,153.92,1.5392
1/6/2011,11-Jun,Hypermarkets,ISX,Sigma,12,Standard,Sigma 12 Pack Standard,724,102111,91.36,0.9136,259.42,141.04,1.4104
1/6/2011,11-Jun,Hypermarkets,ISX,Tau,12,Standard,Tau 12 Pack Standard,977,65244,94.42,0.9442,165.76,66.78,0.6678
